Model,Attribution Method,Layer,Metric,Upscale Method,Value
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.4001273214817047
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.171589121222496
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0892278403043747
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.8476076722145081
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0552757158875465
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0938580408692359
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0669221729040145
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.3664970695972442
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0538210123777389
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0928091928362846
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.4027096927165985
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.3936972022056579
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.3544715046882629
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.155883327126503
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1086025983095169
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.1125707700848579
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.1220683678984642
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0609139055013656
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.3332016766071319
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.2536201477050781
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.2676663100719452
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0790353044867515
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.2175556570291519
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.152494728565216
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.2476983219385147
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.1085496693849563
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.366128146648407
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.3811818063259125
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.3532031774520874
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.1528556197881698
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1737551093101501
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.630994439125061
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.1777178794145584
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.1473344415426254
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0478735342621803
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.5450578331947327
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0378671251237392
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0644564554095268
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.093600258231163
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.3501119911670685
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0617794767022132
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0984797850251197
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.206308364868164
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.780196487903595
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.2043999433517456
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.1178403571248054
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1165932565927505
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.4954172074794769
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0830157101154327
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0459968484938144
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0557060614228248
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.7132034301757812
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0374743603169918
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0696289390325546
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.3648686110973358
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.404054045677185
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.3703604340553283
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.1428518891334533
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0944368541240692
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.6436811685562134
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0972374752163887
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0899265557527542
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1914655119180679
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.5082147121429443
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.1906978487968444
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.1127326264977455
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0828254595398902
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.1278201937675476
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0687013193964958
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0553549788892269
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1866571009159088
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.6204549074172974
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.2050451189279556
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.1212199628353118
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1634632796049118
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.2912625074386596
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0926062688231468
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0789559036493301
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0781037434935569
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.6354442834854126
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0803876891732215
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.1097920984029769
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0577105842530727
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.6750988960266113
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0325111150741577
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0858577415347099
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.2092835456132888
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.3536579310894012
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.10971300303936
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0796555429697036
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.050867673009634
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.6977255344390869
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0428725890815258
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.074024848639965
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0711758434772491
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.2115585803985595
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0435334891080856
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0374503694474697
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.3028704524040222
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.30882328748703
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.239866241812706
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0833417624235153
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1891222596168518
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.3485945165157318
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.1574086844921112
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0935369133949279
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1500151604413986
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.6669356226921082
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.1122778728604316
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0992882996797561
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1013752073049545
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.7690852284431458
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0846398323774337
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0930853560566902
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1766953021287918
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.5367302298545837
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.1882974058389663
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.1257103234529495
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1505671292543411
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.3602663874626159
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0915890410542488
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0864394530653953
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1990029215812683
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.788587212562561
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.1760436445474624
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.1055963188409805
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1026637554168701
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.3815333247184753
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0462918132543563
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0622872523963451
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1931994259357452
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.0859211459755897
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.2210045754909515
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0574598759412765
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0381296575069427
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.3085719347000122
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0158572476357221
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0603039041161537
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0876169949769973
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.6570765376091003
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0999477803707122
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.1261927783489227
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0804516375064849
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.9130005836486816
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0744949504733085
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.1096730381250381
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0691272541880607
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.9353079199790956
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0479459576308727
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0841143354773521
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.1192305460572242
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.6782264113426208
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.1076901406049728
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0812297463417053
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.2815695106983185
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.2884533703327179
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.1206106171011924
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0787192061543464
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0511782616376876
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.5587029457092285
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0405605733394622
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0754038617014885
VGG11,_DeepLiftShap,features.11,precision,SimpleUpsampling,0.0779673010110855
VGG11,_DeepLiftShap,features.11,recall,SimpleUpsampling,0.6741220355033875
VGG11,_DeepLiftShap,features.11,precision,ERFUpsampling,0.0629471540451049
VGG11,_DeepLiftShap,features.11,recall,ERFUpsampling,0.0890225544571876
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.132213294506073
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.5870254039764404
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.1201835721731185
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1768649369478225
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.058140255510807
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.8826218247413635
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.0400324575603008
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.103783369064331
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.1734583377838134
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.9489216804504396
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.2120600193738937
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1567280888557434
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.2812962234020233
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.3359216153621673
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.2774032950401306
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1673089414834976
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.0258677583187818
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.796910285949707
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.0180485863238573
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1099224686622619
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.0657036900520324
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.192831888794899
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.0480585880577564
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.0487534366548061
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.0837495401501655
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.8966687917709351
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.0764693245291709
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1247006431221962
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.074626475572586
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.5891525745391846
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.0601438172161579
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1089318767189979
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.3214329183101654
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.263597697019577
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.3548192083835602
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1487215012311935
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.0272532477974891
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.1285514682531356
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.0286668315529823
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.0505401343107223
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.2593159675598144
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.273112028837204
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.2905104458332062
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1682906001806259
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.0373058095574379
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.8578729629516602
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.0277904979884624
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.0963357463479042
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.1561206877231598
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.4892535805702209
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.0783102735877037
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.0865759700536727
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.164252832531929
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.4728172123432159
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.1935779005289077
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.2014479637145996
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.1649075150489807
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.3553474545478821
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.0946810767054557
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.0894741490483284
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.273801177740097
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.2977898716926574
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.1455233693122863
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1190627366304397
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.1454787254333496
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.1565873324871063
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.163746029138565
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.0858763009309768
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.056485828012228
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.3934939205646515
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.0285881590098142
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.0644724071025848
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.3468580543994903
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.4637898504734039
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.2612908482551574
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1403350383043289
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.1036753877997398
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.6931818723678589
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.0842892229557037
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1010171622037887
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.1474519222974777
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.3453134000301361
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.1235560476779937
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1405930370092392
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.1348064690828323
VGG11,_DeepLiftShap,features.12,recall,SimpleUpsampling,0.4902133345603943
VGG11,_DeepLiftShap,features.12,precision,ERFUpsampling,0.1134481728076934
VGG11,_DeepLiftShap,features.12,recall,ERFUpsampling,0.1274668127298355
VGG11,_DeepLiftShap,features.12,precision,SimpleUpsampling,0.3304968774318695
