Image Index,Model,Attribution Method,Layer,Metric,Upscale Method,Value
51,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8420597171564927
51,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.06250540167093277
52,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.392621671489288
52,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.00349271297454834
53,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.2635720254970118
53,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.014085963368415833
54,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.5051137737006408
54,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.059374988079071045
55,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.039232223532012944
55,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.006200432777404785
56,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9647228465421128
56,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0014382386580109596
57,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7155211315548011
57,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.003354780375957489
58,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.16768029625536868
58,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.004702158272266388
59,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.20690158527923003
59,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.029615096747875214
60,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9917666062725801
60,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.049754008650779724
61,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.5275306051129551
61,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.006146371364593506
62,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.6055817118045347
62,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0003593313740566373
63,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.2979770312767826
63,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.028537362813949585
64,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9533116612210233
64,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0024429860059171915
65,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.99513314619685
65,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.00046219865907914937
66,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7975852140113463
66,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.20812955498695374
67,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.18211961484705363
67,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.00010880082845687866
68,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8877868881083535
68,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.07734441757202148
69,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.4141678757755845
69,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.1314276158809662
70,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.07114953463484358
70,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.00031266530277207494
71,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8119308026000618
71,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0010170070454478264
72,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.6223655658420366
72,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.02516038715839386
73,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.29960001084021165
73,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.23459385335445404
74,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.24044314123302746
74,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0005207210779190063
75,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.5118974721589727
75,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.00020451750606298447
76,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.988194309732406
76,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.06605705618858337
77,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9970355512023181
77,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0052101765759289265
78,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.03920807957927626
78,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.07073419541120529
79,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.506255936793577
79,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.092547208070755
80,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.2923768443134396
80,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.013959982432425022
81,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9483277908189439
81,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-4.803150659427047e-05
82,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8110135628846251
82,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.19861525297164917
83,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.3705443751917082
83,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.025726839900016785
84,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7549885698568813
84,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-9.793974459171295e-05
85,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.6638371416904284
85,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.03525702655315399
86,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7725580552782174
86,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.005590982735157013
87,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.33024405558747544
87,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.1251603364944458
88,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.3700289730610097
88,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.08625286817550659
89,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9721641394742164
89,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0006082700565457344
90,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.6454536149833032
90,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.016550689935684204
91,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9336286755221734
91,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.014042705297470093
92,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.996429472124389
92,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.013088464736938477
93,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9084358368768833
93,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0015705078840255737
94,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9784163138941784
94,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.00043840776197612286
95,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8817917604485137
95,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.018699273467063904
96,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.46890090550953833
96,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-4.907727998215705e-06
97,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9247364329663175
97,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.014878988265991211
98,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7680255533434757
98,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.005149750504642725
99,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9525996430740649
99,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.009646937251091003
100,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.2207833531448143
100,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.17397549748420715
101,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.15795711352634
101,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.010080762207508087
102,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9293687000820352
102,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0035023391246795654
103,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.6166551828455779
103,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.006294377148151398
104,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7891364649751613
104,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.015491969883441925
105,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9549106375808446
105,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.002323620021343231
106,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7991821249619371
106,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.00046041779569350183
107,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7916785666307378
107,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0004858672618865967
108,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.755921103435496
108,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0012400242267176509
109,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.24171919652077287
109,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.08590154349803925
110,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.3357765297076679
110,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.03663773834705353
111,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9493637264269289
111,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.021056093275547028
112,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.4304514575091755
112,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0011085723526775837
113,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8602440909180384
113,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.00027501583099365234
114,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.051654621103145365
114,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.16053028404712677
115,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.6441535387837646
115,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0020462647080421448
116,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.2775846574820273
116,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0029688740614801645
117,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.655959038474719
117,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0001204810687340796
118,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9784641286043568
118,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.27873560786247253
119,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9663863901434504
119,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.07484641671180725
120,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9766070375952463
120,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.2096838802099228
121,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.54996562836814
121,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,4.899626947008073e-05
122,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.21522145365618564
122,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0038345931097865105
123,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.13542536245366082
123,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.07847505807876587
124,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9555453846907873
124,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.006034530699253082
125,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7005632890787388
125,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0005597234121523798
126,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.684530428427933
126,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0007259214762598276
127,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.2040753570315328
127,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.2202753722667694
0,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.6612365415603456
0,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.0008800429059192538
1,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.991724919669137
1,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.0017332639545202255
2,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9574178099771651
2,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.12017014622688293
3,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.2333990409471713
3,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.1179584264755249
4,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.6374135054919312
4,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.0005234912387095392
5,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9940904767649943
5,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.2280486673116684
6,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.147203279579091
6,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.005528903100639582
7,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9462999083088379
7,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.22218453884124756
8,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9879948577655824
8,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.07388471066951752
9,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.3627192936357596
9,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-1.375803435621492e-06
10,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.7538585328714191
10,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.0030944128520786762
11,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.8880843693830539
11,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.002692256588488817
12,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.6846733696988055
12,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.11035799980163574
13,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.7612228109541253
13,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.0005709280958399177
14,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.5744855567843437
14,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.0252399742603302
15,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9606845932657413
15,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.00017442170064896345
16,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.6998669777989217
16,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.000769258476793766
17,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.7304349666274349
17,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.00042967358604073524
18,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.8681949000140766
18,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.23630796372890472
19,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9923102734873238
19,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,5.570097528106999e-06
20,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.36573504248827043
20,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.0008195816772058606
21,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9855245882097629
21,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.0010349530493840575
22,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.41346978519370936
22,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.010630898177623749
23,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.6134632034418462
23,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.27234748005867004
24,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.803964086710484
24,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.0013569199945777655
25,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9382869292636058
25,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.0020470917224884033
26,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.6219753346214166
26,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.0014461353421211243
27,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9571790972752667
27,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.0027530158404260874
28,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.24662365842939998
28,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,2.192257670685649e-05
29,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9019238661289796
29,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.10453900694847107
30,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9798601285597754
30,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.002810996025800705
31,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.2824767735939716
31,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.10976600646972656
32,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.5453119167895648
32,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.008391767740249634
33,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9602742070912239
33,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.4964231550693512
34,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.45285669072620305
34,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.1012350469827652
35,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.8481856014455696
35,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,0.0005870047025382519
36,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9854894813609031
36,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.0011347406543791294
37,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.9170210759278985
37,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.004132317379117012
38,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.3374514415696997
38,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.00026491828612051904
39,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.7800730463685704
39,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.11894261837005615
40,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.5224909421873857
40,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.10188117623329163
41,VGG11,_GradCAMPlusPlus,features.19,roc_auc,ERFUpsamplingFast,0.454716683617881
41,VGG11,_GradCAMPlusPlus,features.19,road_combined,ERFUpsamplingFast,-0.09398481249809265
